path,label,class,split
train/2_Pneumonia/Pneumonia-Viral (176).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3201).jpg,0,0_Normal,train
validation/0_Normal/Normal (2862).jpg,0,0_Normal,train
train/0_Normal/Normal (1727).jpg,0,0_Normal,train
train/0_Normal/Normal (2409).jpg,0,0_Normal,train
train/0_Normal/Normal (2047).jpg,0,0_Normal,train
train/0_Normal/Normal (172).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1184).jpg,1,1_Covid19,train
train/0_Normal/Normal (1604).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1085).jpg,1,1_Covid19,train
validation/1_Covid19/COVID-19 (1090).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (236).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1231).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1981).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2113).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3123).jpg,0,0_Normal,train
train/0_Normal/Normal (1600).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2674).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2503).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1018).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (789).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (88).jpg,1,1_Covid19,train
validation/0_Normal/Normal (3248).jpg,0,0_Normal,train
train/0_Normal/Normal (2406).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (656).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1755).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1463).jpg,0,0_Normal,train
train/0_Normal/Normal (1903).jpg,0,0_Normal,train
validation/0_Normal/Normal (3193).jpg,0,0_Normal,train
train/0_Normal/Normal (1214).jpg,0,0_Normal,train
train/0_Normal/Normal (1585).jpg,0,0_Normal,train
train/0_Normal/Normal (2256).jpg,0,0_Normal,train
train/0_Normal/Normal (1172).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (686).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (893).jpg,1,1_Covid19,train
train/0_Normal/Normal (2369).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (8).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2349).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2848).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (86).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (38).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2295).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (677).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2234).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2881).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2088).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2587).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1360).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (363).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1799).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (805).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3093).jpg,0,0_Normal,train
train/0_Normal/Normal (2029).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1446).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2491).jpg,0,0_Normal,train
train/0_Normal/Normal (1583).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1126).jpg,1,1_Covid19,train
train/0_Normal/Normal (657).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1170).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2042).jpg,0,0_Normal,train
validation/0_Normal/Normal (2960).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2188).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (927).jpg,0,0_Normal,train
validation/0_Normal/Normal (2702).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (595).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (905).jpg,1,1_Covid19,train
validation/0_Normal/Normal (2686).jpg,0,0_Normal,train
train/0_Normal/Normal (608).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2040).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (551).jpg,1,1_Covid19,train
train/0_Normal/Normal (7).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1703).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1273).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3111).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2746).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1318).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2345).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1516).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1068).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2136).jpg,0,0_Normal,train
train/0_Normal/Normal (1702).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1063).jpg,1,1_Covid19,train
train/0_Normal/Normal (544).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (905).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (903).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1350).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2137).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (643).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1213).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (255).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (422).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2477).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (487).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (709).jpg,1,1_Covid19,train
train/0_Normal/Normal (1386).jpg,0,0_Normal,train
train/0_Normal/Normal (2464).jpg,0,0_Normal,train
train/0_Normal/Normal (26).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (14).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (114).jpg,1,1_Covid19,train
train/0_Normal/Normal (457).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (77).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2513).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (926).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1863).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (952).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (799).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2587).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (74).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (82).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1246).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2611).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1865).jpg,0,0_Normal,train
train/0_Normal/Normal (177).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (682).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2248).jpg,0,0_Normal,train
train/0_Normal/Normal (869).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1623).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1219).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (515).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1317).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1156).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1043).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1886).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (728).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1380).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1102).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (18).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2067).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3255).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1503).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (18).jpg,1,1_Covid19,train
train/0_Normal/Normal (1300).jpg,0,0_Normal,train
validation/0_Normal/Normal (2619).jpg,0,0_Normal,train
train/0_Normal/Normal (454).jpg,0,0_Normal,train
train/0_Normal/Normal (689).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1640).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1079).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2137).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2322).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (777).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (103).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1504).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (876).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2695).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (304).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3223).jpg,0,0_Normal,train
train/0_Normal/Normal (1779).jpg,0,0_Normal,train
train/0_Normal/Normal (128).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (199).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (15).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (943).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1078).jpg,0,0_Normal,train
train/0_Normal/Normal (76).jpg,0,0_Normal,train
train/0_Normal/Normal (275).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (757).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1638).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3150).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (489).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (305).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1478).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2797).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2016).jpg,0,0_Normal,train
train/0_Normal/Normal (966).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1502).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1115).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1427).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (296).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1732).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2201).jpg,0,0_Normal,train
train/0_Normal/Normal (661).jpg,0,0_Normal,train
validation/0_Normal/Normal (2913).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (103).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1771).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (603).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1232).jpg,0,0_Normal,train
train/0_Normal/Normal (2277).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1603).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1145).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1231).jpg,1,1_Covid19,train
validation/0_Normal/Normal (2868).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (743).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (631).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (463).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (814).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (586).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1854).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (985).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (511) (1).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2199).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2683).jpg,0,0_Normal,train
train/0_Normal/Normal (216).jpg,0,0_Normal,train
train/0_Normal/Normal (1181).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1794).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (315).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (500).jpg,0,0_Normal,train
train/0_Normal/Normal (1190).jpg,0,0_Normal,train
validation/0_Normal/Normal (2915).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (859).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (565).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1222).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1622).jpg,0,0_Normal,train
train/0_Normal/Normal (1813).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1667).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1849).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1472).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1486).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3120).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2422).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2176).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (977).jpg,1,1_Covid19,train
train/0_Normal/Normal (1162).jpg,0,0_Normal,train
train/0_Normal/Normal (759).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (313).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1457).jpg,0,0_Normal,train
train/0_Normal/Normal (2520).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (100).jpg,1,1_Covid19,train
train/0_Normal/Normal (2611).jpg,0,0_Normal,train
validation/0_Normal/Normal (3157).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (644).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1859).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (916).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (615).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (862).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (1022).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (426).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (243).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (757).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1123).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (684).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2024).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2452).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (586).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (778).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (632).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2135).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (93).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (463).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2246).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1988).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (184).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (205).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (455).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1092).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2618).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2556).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2506).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1264).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (725).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1036).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1267).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1852).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2349).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1436).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2005).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (911).jpg,0,0_Normal,train
train/0_Normal/Normal (711).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1264).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (683).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (173).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (175).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (214).jpg,1,1_Covid19,train
train/0_Normal/Normal (559).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (742).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1309).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (234).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (242).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (758).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2539).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (600).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1208).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1945).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (834).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2509).jpg,0,0_Normal,train
validation/0_Normal/Normal (3102).jpg,0,0_Normal,train
train/0_Normal/Normal (221).jpg,0,0_Normal,train
train/0_Normal/Normal (52).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2790).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (603).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1536).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1140).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1288).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1258).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (345).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (1030).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2576).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1723).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (974).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (172).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (224).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (406).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1556).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2735).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (282).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1591).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (689).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2595).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (125).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3110).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (931).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (1637).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (86).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (12).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2769).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1433).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2389).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (353).jpg,1,1_Covid19,train
validation/1_Covid19/COVID-19 (1136).jpg,1,1_Covid19,train
train/0_Normal/Normal (1055).jpg,0,0_Normal,train
train/0_Normal/Normal (2127).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (925).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (176).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (722).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (594).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2099).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1011).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1782).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (67).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (398).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2425).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1822).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3112).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (659).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (150).jpg,1,1_Covid19,train
validation/0_Normal/Normal (3151).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (50) (1).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (615).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (140).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1270).jpg,1,1_Covid19,train
validation/0_Normal/Normal (2973).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (993).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (710).jpg,1,1_Covid19,train
validation/0_Normal/Normal (3231).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2004).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3194).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1050).jpg,1,1_Covid19,train
validation/1_Covid19/COVID-19 (1245).jpg,1,1_Covid19,train
validation/0_Normal/Normal (2639).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2991).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2980).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1544).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (13).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (618).jpg,0,0_Normal,train
train/0_Normal/Normal (1690).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (749).jpg,1,1_Covid19,train
train/0_Normal/Normal (2411).jpg,0,0_Normal,train
train/0_Normal/Normal (681).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (778).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2118).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (658).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2290).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3097).jpg,0,0_Normal,train
train/0_Normal/Normal (2415).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (44).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2215).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (198).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (1013).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (755).jpg,0,0_Normal,train
train/0_Normal/Normal (212).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2408).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (890).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (740).jpg,1,1_Covid19,train
train/0_Normal/Normal (602).jpg,0,0_Normal,train
train/0_Normal/Normal (1948).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1488).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (861).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1625).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2747).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1651).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2562).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1237).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (914).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (127).jpg,1,1_Covid19,train
validation/1_Covid19/COVID-19 (1250).jpg,1,1_Covid19,train
